,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,class
389,0.0049518435,0.012514595,0.02844998,0.06534797,0.30734465,0.7214271,0.5924763,3.1073077,5.7553644,3.5693493,0.9591143,1.0834813,1.8329042,0.8076405,0.84419817,1.0046506,4.7542973,2.488555,2.0429094,2.9351573,1.990581,1.7920707,2.929369,1.3508637,1.9725286,2.036772,0.66434467,0.6581401,0.57696927,0.6603639,0.5530555,0.33982018,0.31907964,0.42146018,0.29768112,0.19281131,0.17054996,0.17913476,0.2865406,0.16534816,0.023311982,0.00802774,0.011087694,0.008195893,0.009074765,0.009251779,0.01404481,0.015911087,0.010468397,0.0063211676,0.00497798,0.00258842,0.0015834093,0.00061967294,5.094067e-05,3.864754e-05,8.217138e-05,3.2465246e-05,4.4158915e-06,7.5503463e-06,1.6491265e-05,1.0147411e-05,1.8192106e-06,6.458639e-06,4.153108e-06,9.228314e-07,2.388453e-06,3.5298833e-06,8.5780545e-07,1.7619449e-06,1.2697182e-06,4.7836716e-07,1.3110015e-06,8.3566016e-07,6.127898e-07,7.066774e-07,2.912568e-07,6.8562326e-07,3.4334286e-07,4.5430116e-07,2.3472812e-07,3.3543995e-07,2.8073308e-07,2.6607705e-07,1.6794459e-07,2.3279142e-07,1.6739283e-07,1.8415919e-07,1.1897967e-07,1.5884261e-07,1.2593712e-07,9.586402e-08,1.2080517e-07,9.62406e-08,7.9747934e-08,9.154852e-08,7.8656505e-08,6.6370426e-08,6.9629166e-08,6.158954e-08,5.9369405e-08,5.5114604e-08,4.9749342e-08,4.9923056e-08,4.405183e-08,4.403435e-08,4.0221202e-08,3.9732235e-08,3.6452033e-08,3.5713448e-08,3.3414956e-08,3.2747604e-08,3.0812977e-08,2.992227e-08,2.8633323e-08,2.8215434e-08,2.7385921e-08,2.6557212e-08,2.6280079e-08,2.5876474e-08,2.567493e-08,2.5882455e-08,2.600838e-08,2.6131836e-08,2.7201597e-08,2.8720926e-08,2.8065042e-08,2.0555248e-08,1.28
390,0.0023503471,0.0033077572,0.0089621795,0.026975589,0.13382183,0.38973978,0.4339508,0.25739315,0.25760362,0.2896498,0.34015307,0.60456675,0.833644,0.7665175,0.87513274,1.3319442,1.8910294,2.0468984,1.9195851,1.6304569,1.4204148,0.7347757,0.79957986,1.4154451,1.9084524,2.2234023,2.8028023,3.412642,3.6347082,3.0439901,2.3423016,2.3841448,2.3727202,2.4846468,1.8505186,1.5261306,1.1765205,0.86238563,0.900916,0.91345096,0.6139447,0.5899748,0.72592807,0.6918541,0.7637006,0.6171412,0.7519059,0.68529695,0.52071536,0.5896223,0.5884247,0.5084033,0.48445314,0.57293564,0.4149832,0.3449094,0.32852644,0.27273127,0.28561625,0.39807534,0.2453692,0.19236255,0.158148,0.12092772,0.116983294,0.11463633,0.12043461,0.13967098,0.16796428,0.17432138,0.17755647,0.15840217,0.14734589,0.12762652,0.108391106,0.08580477,0.07889678,0.07631892,0.07557577,0.08308804,0.07674077,0.10883199,0.113096565,0.11913418,0.08470637,0.0638258,0.048472054,0.036097363,0.027596721,0.020425536,0.019923571,0.014545697,0.013007212,0.01323787,0.014236211,0.011399368,0.012734616,0.012559629,0.013175515,0.012621362,0.013082526,0.019634528,0.016143905,0.013344878,0.012855746,0.00867452,0.009310128,0.008318133,0.0066797687,0.005619503,0.0043710736,0.0035721434,0.003655147,0.004547945,0.00961998,0.010671911,0.0049791317,0.0029668808,0.0024698733,0.0023597712,0.0021318481,0.0014435071,0.001076871,0.0009931033,0.0009561379,0.00080181856,0.00044467318,2.7937947e-05,4.88
391,20.879147,29.380816,54.700153,76.389656,43.866577,40.352806,26.793655,33.254795,22.398455,10.296541,12.863369,12.61761,14.232619,2.8920667,3.3939428,6.0923057,7.2851686,3.6213045,4.5834165,3.1983037,2.609582,2.8259075,3.1590922,1.5774518,2.7375662,8.598715,27.716492,10.846699,3.6255019,3.5648685,7.3556557,5.5117826,4.650531,13.414174,12.562272,3.4390173,1.404086,1.2955732,1.022353,0.9747828,1.0336183,3.3873565,5.501865,2.7107754,0.93143773,0.825714,0.53770596,1.1127717,4.052933,4.003348,1.8675656,0.90253913,0.4517543,0.49506414,1.053623,1.5709144,1.0079567,0.32611758,0.3038664,0.5750547,0.35747415,0.26383176,0.13184935,0.0016929543,0.00016743381,0.00016219886,7.141511e-05,2.373881e-05,8.795881e-06,8.737242e-06,7.5077946e-06,5.2692662e-06,6.0186867e-06,4.5744114e-06,4.212245e-06,4.3690115e-06,3.2044297e-06,3.374e-06,2.7745334e-06,2.9383411e-06,2.4641547e-06,2.3874456e-06,2.1016904e-06,2.0629084e-06,1.8340506e-06,1.7469055e-06,1.5843834e-06,1.5845736e-06,1.3642841e-06,1.323348e-06,1.2505284e-06,1.1248071e-06,1.1076233e-06,9.950007e-07,9.563589e-07,8.794109e-07,8.407217e-07,7.833645e-07,7.30449e-07,6.865376e-07,6.516792e-07,6.075523e-07,5.7090324e-07,5.33318e-07,5.053332e-07,4.6967102e-07,4.4405402e-07,4.1708168e-07,3.8963483e-07,3.6437098e-07,3.4474917e-07,3.198688e-07,3.0241756e-07,2.8057326e-07,2.633184e-07,2.4474727e-07,2.284143e-07,2.1198004e-07,1.9619212e-07,1.8159207e-07,1.6651406e-07,1.525587e-07,1.3885483e-07,1.2594717e-07,1.1378858e-07,1.0408967e-07,8.007223e-08,3.0475945e-08,1.2
392,0.05142831,0.43755883,1.1344265,0.8120069,0.4621123,0.57017416,0.95489347,1.2364467,1.9487091,3.2836084,1.495047,0.92802685,1.0386313,1.1996425,1.0511422,0.98243916,0.9472356,1.500086,2.390381,2.6618216,1.291562,0.6278836,0.58098173,0.37613824,0.22378783,0.34108698,0.2622213,0.13469839,0.13839285,0.23351797,0.2132237,0.2058358,0.3531817,0.45869476,0.26026067,0.15731998,0.032148696,0.0019173521,0.00014132337,1.6728689e-05,1.0202246e-05,3.260381e-06,6.17806e-07,1.5786655e-06,3.8716444e-06,3.1830978e-06,1.5835258e-06,4.437887e-07,1.3390573e-07,6.2140083e-07,1.2157283e-06,1.4161046e-06,5.53012e-07,8.710571e-08,4.7000967e-07,7.0849296e-07,3.7720469e-07,6.011344e-08,1.05404894e-07,3.654179e-07,3.6362954e-07,7.284677e-08,1.1447458e-07,2.487213e-07,1.1441506e-07,1.8878591e-08,1.1673329e-07,1.5633849e-07,3.2780946e-08,7.535823e-08,9.515783e-08,1.6979852e-08,4.7193094e-08,7.285074e-08,1.7168686e-08,5.162436e-08,2.7472154e-08,1.5995427e-08,4.1627864e-08,1.2898561e-08,2.9710765e-08,1.180743e-08,1.8404839e-08,1.6243476e-08,1.4370565e-08,1.1939688e-08,1.0131704e-08,1.0708599e-08,1.0449366e-08,6.481127e-09,9.542718e-09,5.9385874e-09,7.5026785e-09,4.9193334e-09,5.5219167e-09,5.6764815e-09,3.8660364e-09,4.4662363e-09,4.3961235e-09,3.4264178e-09,3.4847079e-09,3.2799132e-09,3.0838396e-09,2.8698823e-09,2.497092e-09,2.617666e-09,2.3524378e-09,2.327669e-09,2.109252e-09,2.053643e-09,2.0045154e-09,1.8860105e-09,1.8479278e-09,1.8120271e-09,1.7813315e-09,1.6893367e-09,1.6187629e-09,1.5947035e-09,1.5008156e-09,1.4974496e-09,1.5176204e-09,1.4396475e-09,1.4532222e-09,1.4661061e-09,1.3927403e-09,1.3310748e-09,7.5834833e-10,6.287515e-11,1.2
393,12.807339,101.41332,79.27344,16.150978,48.51639,110.65274,71.32784,66.100334,15.136599,144.8678,69.80634,71.35429,23.049086,16.736406,170.74178,61.21563,5.942761,7.732525,3.8050776,55.496372,23.976965,1.9606903,4.9081244,2.9504817,1.773726,1.1770698,2.8210478,0.8028781,0.49926412,15.134849,8.530856,1.4180735,0.57363045,0.7678166,1.0536879,1.2236772,0.5423293,0.32386222,0.2080943,1.1049914,1.4267553,0.3140549,0.3113312,1.0416447,2.5635092,0.6180083,0.7857789,0.5676829,1.3011118,0.27813303,0.4771292,0.4525383,0.61998826,0.36326846,1.87538,3.4842372,0.22292314,0.3086107,0.33010334,0.43281654,0.2651786,0.46899924,0.21478558,0.5651433,0.262217,0.17253351,0.23615329,0.1746973,0.2118742,0.18777527,0.3528499,0.1728837,0.23178552,0.19020578,0.35743618,0.31926733,0.31060794,0.22824514,0.18387052,0.19400042,0.29339975,0.1988364,0.1966153,0.17506455,0.21539165,0.20103179,0.23044084,0.22611767,0.16855872,0.12983793,0.13851655,0.16133404,0.19490568,0.12749544,0.11890736,0.14143856,0.14036848,0.12075673,0.15031846,0.11279508,0.11110697,0.071259096,0.07237812,0.07327074,0.06905262,0.07905122,0.0778484,0.06127851,0.057918612,0.08552332,0.070279814,0.06686157,0.07187841,0.07254941,0.07381009,0.06573772,0.07091338,0.053449947,0.07649878,0.0767636,0.06112613,0.0430585,0.05836369,0.044165906,0.038581807,0.041724786,0.022589361,0.0029356563,4.96
394,0.005649652,0.0015356776,0.0008678532,0.0012539139,0.00907158,0.010784873,0.035267547,0.62346685,0.68064636,0.94620353,23.660145,15.992184,1.683878,5.4416046,3.595492,0.6309394,5.412268,1.9273219,0.021734132,0.47118258,0.2836772,0.14329629,0.46206135,0.055255305,0.012356954,0.010478988,0.0184362,0.60889804,1.2571084,0.9509488,0.9248124,0.12797914,0.15589486,3.5070226,2.652148,0.038455002,0.004790444,0.0034180116,0.0102947075,0.57275075,0.7877553,0.020588204,0.013670406,0.021129292,0.09076753,0.012955461,0.0010518332,0.0017544358,0.045960862,0.06897093,0.0029633832,0.0009829785,0.0126697235,0.010270821,0.022062644,0.09277173,0.008027655,0.0038446786,0.0029536483,0.072098546,0.10486068,0.03764422,0.0054941475,0.050464366,0.01277467,0.0024326618,0.000104728795,2.1314943e-05,1.6000735e-05,7.709815e-06,1.4135676e-06,1.5106833e-07,2.1288437e-07,2.3159903e-07,1.0695538e-07,1.1553529e-07,8.889884e-08,7.6218264e-08,1.0225139e-07,6.3240236e-08,6.203257e-08,4.840992e-08,5.3761834e-08,5.0563898e-08,3.9232376e-08,3.589867e-08,3.3932533e-08,3.563667e-08,2.7751446e-08,2.4364946e-08,2.5994593e-08,2.2343327e-08,2.0736232e-08,1.8757135e-08,1.8793303e-08,1.654328e-08,1.46488395e-08,1.4636913e-08,1.2951301e-08,1.2164103e-08,1.1739972e-08,1.0440496e-08,1.0338586e-08,9.4366985e-09,8.619368e-09,8.429202e-09,7.571621e-09,7.4368276e-09,6.7568613e-09,6.3585857e-09,5.9636505e-09,5.5643805e-09,5.2882796e-09,5.0645577e-09,4.6731294e-09,4.4786224e-09,4.201215e-09,3.8862877e-09,3.640624e-09,3.4573433e-09,3.23663e-09,2.9981615e-09,2.7682754e-09,2.6486535e-09,2.4654951e-09,2.3225797e-09,1.563484e-09,3.8227363e-10,3.01
395,0.023123592,0.0073241973,0.013083179,0.020257067,0.05066682,0.081282236,0.17255461,0.3792413,0.4415719,0.32691583,0.22283141,0.1559007,0.14588606,0.13305978,0.10132047,0.06739738,0.060007423,0.07235255,0.08395614,0.08295332,0.059483875,0.04387904,0.062170304,0.058443926,0.053403247,0.043031547,0.03947641,0.060616054,0.051564418,0.047433406,0.03949858,0.038429864,0.061870184,0.069106475,0.047463253,0.03581756,0.03330174,0.02620516,0.019017888,0.03887146,0.07826356,0.08330458,0.0707683,0.01319282,0.0053991782,0.005022949,0.004416092,0.004155128,0.0028103353,0.0017368172,0.0018457071,0.0015747839,0.0008123281,0.0005053588,0.00032540725,0.00019884545,6.237028e-05,8.514966e-06,5.5640394e-06,1.1973045e-05,8.660781e-06,2.1418775e-06,1.4526871e-06,2.4012645e-06,1.4101188e-06,4.7582623e-07,1.439032e-06,1.4732667e-06,3.7986752e-07,4.5723195e-07,5.278051e-07,2.2499803e-07,4.2942494e-07,4.890933e-07,1.2854056e-07,2.2278692e-07,1.7377987e-07,1.4313393e-07,2.414392e-07,7.23486e-08,1.1508967e-07,7.758905e-08,1.1487382e-07,8.163731e-08,5.376959e-08,5.8479866e-08,6.161655e-08,5.021374e-08,3.6205567e-08,3.3550027e-08,4.4531223e-08,2.2492666e-08,2.8008065e-08,2.6106036e-08,2.1764258e-08,1.9452296e-08,1.8266386e-08,1.6240378e-08,1.3967587e-08,1.3855889e-08,1.0702316e-08,1.0778847e-08,1.08838485e-08,7.853597e-09,8.528089e-09,7.234688e-09,6.9169737e-09,6.318678e-09,5.645531e-09,5.6217155e-09,4.7255675e-09,4.78946e-09,4.1409516e-09,4.1454076e-09,3.5812555e-09,3.4583945e-09,3.24269e-09,3.0274614e-09,2.9259808e-09,2.6949871e-09,2.6036715e-09,2.451281e-09,2.3207305e-09,2.3065898e-09,2.1352653e-09,2.0266586e-09,1.1615149e-09,1.4595311e-10,1.16
396,0.0002842727,0.001007112,0.0043289615,0.025428146,0.27605835,1.5304192,4.408586,8.9329605,8.695383,9.231506,11.088192,10.105926,11.382061,14.455944,14.399844,11.553884,11.1432905,5.9355593,6.883063,4.6170278,4.2041616,5.5961685,5.2463903,4.2835193,3.7601702,2.011338,1.8403842,1.9804058,1.547896,2.0743966,3.1358256,2.2949662,1.6249405,1.0847465,1.092569,0.9785385,0.70650166,1.0235971,1.0154704,0.9451906,1.0888252,1.016833,0.8650238,0.73807913,0.4830158,0.6584123,0.5232127,0.59141,0.55665815,0.38669118,0.6555161,0.99570334,0.50787896,0.4200729,0.41527468,0.521401,0.5294494,0.49207896,0.52154577,0.4981999,0.71540123,0.59523916,0.60503405,0.6564876,0.72897506,0.67603064,0.74029374,0.83262074,0.8138004,0.91230893,1.0247531,3.8630846,2.7926555,1.5998874,1.5961299,1.6138701,1.8767643,1.3468294,0.9965523,0.8057888,0.64641935,0.5164724,0.4526005,0.38035095,0.3473508,0.35046476,0.34800357,0.3345411,0.27139407,0.2187369,0.19716802,0.17748144,0.1791503,0.18346773,0.17476556,0.1777776,0.16594937,0.14919938,0.14130567,0.109533556,0.07854573,0.06877496,0.068474345,0.05807523,0.06462281,0.07795336,0.0953326,0.10745412,0.12125987,0.12921278,0.13005379,0.10892037,0.10448683,0.10564394,0.11496963,0.10586569,0.09581707,0.09321565,0.08434559,0.077544466,0.06414957,0.050123923,0.042512562,0.041752573,0.05057217,0.05167737,0.027374478,0.0020649855,1.11
397,7.149054,36.58316,6.594153,1.3585116,14.517819,46.6288,8.340311,15.368575,1.0390056,1.2989246,37.067917,57.773705,4.228906,3.991277,4.4376793,4.253645,5.631439,3.4037304,0.5943964,0.7436135,1.9943055,1.2461302,1.2192454,1.3394692,15.394988,6.35774,8.542708,6.8446946,3.7695348,1.4701154,0.75870574,0.5716758,0.6740847,0.68302053,0.8860826,0.38984653,0.3183199,2.782499,5.727739,0.8240593,1.0497222,0.38107997,0.29747587,0.15410167,0.122026555,0.1259483,0.3087851,0.180244,0.44497114,3.73705,0.4560409,0.20418271,0.22645137,0.08225293,0.13893229,0.2664146,0.29118764,0.8451796,1.1578386,0.10518789,0.15065654,0.086399265,0.13348074,0.24259183,0.33285365,0.5814415,0.064571634,0.056887258,0.11908782,0.10255704,0.2094592,0.23470195,0.08288869,0.121658474,0.06326404,0.10816473,0.12060209,0.08845781,0.045763593,0.1004669,0.072761804,0.07235238,0.039406314,0.11477275,0.091947526,0.05928627,0.076584056,0.18151578,0.06147239,0.06467726,0.15385838,0.08872386,0.031078456,0.1055999,0.06987303,0.028168153,0.07610256,0.04137102,0.03333735,0.06442811,0.031428646,0.045566417,0.04416851,0.039275423,0.048514333,0.042372916,0.049853083,0.04595498,0.04872205,0.04607671,0.045227263,0.039382353,0.031959135,0.038317766,0.024486681,0.031469196,0.022523321,0.022971153,0.024488062,0.018247845,0.015345677,0.016199991,0.011373153,0.010807276,0.010328175,0.0097204065,0.005432476,0.00049367576,1.2
398,0.0016006548,0.0074856565,0.021039179,0.030209467,0.08414521,0.09222234,0.07830008,0.11423678,0.17346151,0.13342585,0.12295729,0.11324255,0.06551402,0.040499076,0.053921543,0.07157251,0.09632778,0.06981113,0.05614268,0.076613925,0.057797875,0.0483693,0.07319199,0.07423443,0.06945097,0.06719957,0.060407046,0.049937725,0.05881891,0.042508945,0.039934665,0.042653363,0.034944303,0.022028448,0.023167094,0.014266836,0.023372022,0.022706185,0.01692508,0.019307975,0.013181443,0.01215095,0.0122070275,0.015476601,0.015849473,0.012308801,0.010155122,0.011303696,0.011254279,0.009433793,0.006797666,0.0068640197,0.007975812,0.01135365,0.011111073,0.011653639,0.0135264,0.012884575,0.013424776,0.010213323,0.008651727,0.009111094,0.008492809,0.0068719634,0.005860497,0.0047259172,0.0040997807,0.0036483302,0.002857612,0.0017866232,0.001889893,0.0020398668,0.001681852,0.0023450367,0.00253976,0.002305757,0.0022424068,0.0015519533,0.0017977546,0.0014572025,0.0015799074,0.001274393,0.0012382796,0.0014432039,0.0014575488,0.0020839782,0.0019290043,0.002137482,0.0010355933,0.0009020926,0.00047610467,0.00039473159,0.0003136812,0.00024865073,0.00017949032,0.0001022973,4.690995e-05,2.3862936e-05,2.7005255e-05,1.7147657e-05,1.0531202e-05,1.1554691e-05,1.9287789e-05,3.7294405e-05,2.6209347e-05,2.0316254e-05,2.6791946e-05,1.3671344e-05,4.7398926e-06,2.6099794e-06,2.9571577e-06,2.6955715e-06,1.514525e-06,9.0245805e-07,1.1695446e-06,1.1297036e-06,7.3272986e-07,7.1143177e-07,6.860433e-07,5.3033904e-07,6.052312e-07,9.964074e-07,7.642298e-07,6.703414e-07,6.4365264e-07,4.2284327e-07,1.9461706e-07,5.146996e-08,2.34
399,8.68741,35.663692,25.656801,19.17268,19.87024,39.96371,95.48117,107.409355,59.498444,47.342037,53.34418,48.03642,47.175903,16.353693,22.149677,17.643959,48.595867,18.25634,5.6760445,15.619395,10.302137,7.726728,8.8753195,1.7823236,3.5856469,7.320281,19.252037,16.961462,17.524925,71.10469,47.060436,3.3646784,3.5007658,4.300388,2.2293713,3.134086,1.1874672,0.49359438,0.62675965,0.9940059,0.9329752,0.6393907,0.9112275,1.8710653,5.1248245,0.9971093,0.16779155,0.14551161,0.26578677,0.38831478,0.3268042,0.21814327,0.58271986,0.45156047,0.53506166,0.92778796,0.13529481,0.10273079,0.122351676,0.111424774,0.053197317,0.100883275,0.07934691,0.06406321,0.063666604,0.06877315,0.14022556,0.039407596,0.046242435,0.036773134,0.047949426,0.02861303,0.040803887,0.10581405,0.17152274,0.20148356,0.28034815,0.040735096,0.023265893,0.024116777,0.03027253,0.04458501,0.03997418,0.046297815,0.04230819,0.07820736,0.03742439,0.03306109,0.01775644,0.026655193,0.019971862,0.011621458,0.013163699,0.012233209,0.012607143,0.016623417,0.024956074,0.028920615,0.020496497,0.034195784,0.019989397,0.02215031,0.04127804,0.019408768,0.020751672,0.026986066,0.018079482,0.01832741,0.014829848,0.012256348,0.01026066,0.0088767875,0.008957572,0.007780088,0.0055704117,0.007072676,0.0070921434,0.009497328,0.0073323115,0.0073311236,0.006400128,0.007856533,0.0057599414,0.0058467686,0.0049019745,0.003282429,0.0019154635,0.00017569793,4.92
400,6.8744974,202.5697,777.85504,374.8819,130.01198,70.14555,147.77971,161.42151,122.76074,37.852116,53.633495,34.565277,21.03536,24.84149,16.54174,4.8723135,12.148814,13.183894,5.4077663,6.2858667,5.9070516,7.9149632,21.559652,6.88844,5.684239,6.3123374,7.5414863,5.3506126,3.7394953,2.6169894,3.017873,2.0518248,2.0119655,8.158162,3.3531845,0.6395408,0.5622668,1.1189681,0.7603772,2.8269794,2.9196026,0.7096345,0.5317296,1.8849809,4.448623,1.3711252,0.5814166,0.5849236,1.0271305,0.53972965,0.6962771,0.63527197,0.7847355,0.36503315,1.042882,1.1062814,0.1725725,0.22626744,0.19455868,0.32655033,0.19065733,0.13951485,0.08247252,0.09317306,0.12409175,0.08098726,0.12917174,0.33067936,0.4450218,0.24044263,0.11889825,0.22148365,0.33116192,0.2074684,0.21422616,0.34062278,0.51522946,0.507125,0.27591074,0.2959942,0.14999722,0.14782675,0.09544955,0.13386692,0.26669562,0.55761683,0.56179684,0.42205703,0.3939808,0.7336567,0.592899,0.17292015,0.2028994,0.10484505,0.113894895,0.07789067,0.09825441,0.1838276,0.29349363,0.48856717,0.8462813,0.6806191,0.33301157,0.14796448,0.16786185,0.5697629,1.0266242,1.4504305,2.7132795,2.0699265,0.4638407,0.28717503,0.17884915,0.5154289,0.40308613,0.23327601,0.0958845,0.053242143,0.028544215,0.038982145,0.056632,0.040185962,0.03446674,0.01534003,0.023943601,0.020076323,0.0070561226,0.00044445271,3.41
401,0.0010995686,0.008048607,0.04495163,0.029638357,0.018020146,0.021875922,0.026624942,0.027500605,0.029425465,0.04787186,0.015457211,0.0056332815,0.011665015,0.0035617782,0.0029426897,0.007509542,0.026227789,0.017784681,0.01808909,0.051590003,0.032976795,0.012694076,0.008240296,0.010290759,0.023098223,0.025398608,0.021612639,0.01523184,0.01069787,0.013948013,0.008183387,0.005617181,0.005451383,0.0053696027,0.005090389,0.0056281686,0.005634022,0.005142087,0.004693467,0.007896773,0.007836531,0.00360209,0.003985547,0.0032926903,0.0017217644,0.0011318972,0.0021964193,0.0019520187,0.0030606983,0.0040725297,0.0021980077,0.0011545485,0.0013511583,0.0019235285,0.0016554906,0.0018504225,0.0013977955,0.0015308459,0.001214271,0.0013080746,0.0012738678,0.0011967581,0.0011551204,0.0011690863,0.001227387,0.0009781544,0.000935898,0.00074436713,0.00042237827,0.0004938501,0.0005217001,0.00038280047,0.00032511016,0.00054211135,0.0007006759,0.0005266314,0.00044799031,0.0005013638,0.00035345755,0.00028943425,0.00025422184,0.00014397081,0.00012094089,9.321045e-05,5.2708554e-05,7.618943e-05,6.767138e-05,6.390046e-05,8.1838596e-05,8.564599e-05,8.55875e-05,8.720298e-05,9.406118e-05,7.6860866e-05,5.2778392e-05,7.247425e-05,7.115011e-05,8.2121405e-05,0.000104829225,4.3637734e-05,3.8001526e-05,2.5728476e-05,2.1578357e-05,2.5983829e-05,2.0337628e-05,2.361018e-05,2.0490166e-05,2.686465e-05,2.1015177e-05,3.6676745e-05,2.0109732e-05,2.661446e-05,2.7536214e-05,2.7242675e-05,2.3566623e-05,1.983125e-05,2.269481e-05,1.678718e-05,1.5500726e-05,9.372972e-06,1.1426853e-05,6.342999e-06,5.6120984e-06,8.557443e-06,1.0579715e-05,1.4370584e-05,5.6902204e-06,3.8074228e-07,3.26
402,0.011658616,0.011740501,0.015340825,0.022817966,0.037277736,0.13009533,0.78566515,5.937615,35.035988,46.697533,19.975998,12.125545,25.595568,56.733795,21.308964,6.0523267,7.062365,27.271484,27.929247,23.133192,24.668056,15.735985,16.166893,13.535077,5.2435994,8.462852,17.602488,16.571384,12.582206,5.143729,1.4014874,1.3353876,3.4926214,3.4378414,4.420204,6.69703,2.399291,1.0545859,0.86623174,1.3698249,1.7022392,3.2276978,4.7110133,4.490571,5.2823343,1.1526511,0.35276794,0.47182336,1.0130078,1.8826901,2.9144099,2.036648,0.848453,0.5173404,1.1224146,1.6128609,1.3480151,1.3524663,1.3735963,1.7796043,1.5344127,1.1439648,1.4568202,1.63442,0.763579,0.4336588,0.32415584,0.85311836,3.609411,1.4725561,0.4728154,0.8263408,0.6800168,0.6160566,1.5662574,0.51101065,0.34454748,0.47597274,0.39469385,0.2864111,0.25469545,0.13282248,0.051426083,0.09559183,0.08616543,0.03486209,0.043092754,0.07641812,0.078915395,0.10381235,0.09034956,0.119552225,0.042963225,0.05083529,0.083527975,0.038396996,0.020172324,0.023224417,0.01717999,0.015003647,0.021656156,0.021750102,0.019083126,0.012589797,0.016188137,0.019323738,0.015191981,0.016049864,0.015324335,0.010513277,0.012235394,0.01203049,0.011569438,0.011735663,0.009488595,0.007776578,0.006749058,0.008523693,0.0072454275,0.0066146837,0.005163058,0.005028776,0.005503019,0.0037380485,0.0035448074,0.0025158864,0.0011866101,9.238525e-05,4.32
403,0.12873779,7.0591516,15.781361,4.6752195,4.446783,4.58367,9.382578,9.425401,7.835723,11.122038,8.735594,7.653785,6.026866,3.9853826,3.748981,9.77314,21.248129,17.522343,7.8197856,9.517607,7.8861976,11.146687,12.912419,13.485058,14.606491,7.793647,5.152708,6.1318283,6.2827654,6.3110805,4.162752,1.4099691,1.685961,2.3690457,3.1976182,2.162605,1.031051,0.72510374,0.68515617,1.7871311,3.012271,1.1212229,0.84306294,0.48343208,0.35338518,0.23710811,0.27382803,0.42779982,0.75230235,1.2472781,0.8324231,0.59069175,0.56084156,0.7417051,0.7323747,0.56489944,0.6226624,0.7311352,1.2198142,1.3656291,1.317151,0.9552476,1.3648629,2.226078,2.362978,1.372841,1.0367329,0.62201315,0.31893948,0.14041436,0.084319785,0.077842005,0.08755814,0.053850763,0.049971472,0.03493118,0.04466684,0.052492905,0.0609109,0.039591596,0.033813827,0.038243677,0.04992831,0.05514976,0.06400186,0.066258386,0.09196066,0.12176886,0.22078009,0.36140552,0.614762,0.40992093,0.3364232,0.2761678,0.19233514,0.090987004,0.044545207,0.045910336,0.06297037,0.08503262,0.08325729,0.07375699,0.053271554,0.03756322,0.039907433,0.049200058,0.03408986,0.021771643,0.010499621,0.007488334,0.008067416,0.010694306,0.009635874,0.008157627,0.0065564564,0.004371937,0.0030774476,0.0023557425,0.0015080041,0.001014415,0.00063266704,0.00055153656,0.0004270345,0.00040285726,0.0002747423,0.00018225881,5.9606962e-05,6.4849146e-06,4.32
404,7.6115117,10.759145,22.931551,29.328232,16.107164,15.204313,9.933745,11.733482,8.142833,3.8833017,5.3676734,5.5259123,6.1350045,1.5427564,1.8399208,2.6624312,2.952687,1.7379231,2.3132098,1.7419691,1.6373749,1.7291273,1.9546072,1.0645144,1.802746,3.9802713,10.804504,4.4132805,1.7772347,2.0346758,3.3038454,2.6391122,2.3784556,6.4252143,5.4779797,1.4946309,0.9980359,1.2744912,1.0780588,1.0735862,0.9191205,1.697738,2.4485607,1.4548808,0.9439888,0.8992599,0.81870407,1.0503039,2.849487,2.5240207,1.3784002,1.0825697,0.7983903,0.8300102,1.0439912,1.4132315,1.1332521,0.75287974,0.68210673,0.8831096,0.7684173,0.6657489,0.7398819,0.938076,0.99852383,1.2247224,1.2016873,0.7457408,0.7537716,0.68271166,0.7105739,0.80062246,0.67627406,0.75918835,0.9539936,0.90284353,0.7216617,0.65559703,0.60764,0.6186849,0.71606547,0.7024727,0.6006508,0.6054847,0.6989087,0.75134397,0.57999855,0.5993922,0.5872714,0.66103226,0.7649743,0.65860784,0.63390946,0.58677506,0.5710605,0.58538795,0.6079097,0.6780619,0.6164066,0.57183766,0.60819274,0.60848373,0.66496915,0.6228779,0.5928677,0.5777476,0.6407246,0.690626,0.5582589,0.54793197,0.58730143,0.5894169,0.5337333,0.52772164,0.42317206,0.33226463,0.3357972,0.29048264,0.18952052,0.18342683,0.14772779,0.064954005,0.076506086,0.052145526,0.035653945,0.030076575,0.018725,0.0018513761,1.16
