,0,1,2,3,4,5,6,7,8,9,10,11,class
550,0.3258251,0.32638153,0.34037727,0.32436696,0.467841,0.4576355,0.4145359,0.52229494,0.3463731,0.2451201,0.28466985,0.3234785,3.41
551,0.41788012,0.19553885,0.7683213,0.20612869,0.25030664,0.2166021,0.16119604,0.23691529,0.19666943,0.40708137,0.19043142,0.16494615,2.65
552,0.3215356,0.3199646,0.3365419,0.436159,0.6517845,0.6068922,0.46332136,0.37461087,0.30309102,0.3086995,0.24566388,0.33143625,3.69
553,0.42209673,0.5172194,0.48709726,0.37707734,0.4559173,0.53034496,0.48309863,0.42769343,0.45506322,0.43977556,0.43319842,0.3704983,2.46
554,0.6237074,0.69580704,0.7131395,0.6712266,0.612142,0.6289174,0.6844465,0.6368578,0.6660223,0.67394423,0.51511544,0.46235216,2.61
555,0.6279765,0.62318057,0.5522772,0.65441954,0.5720979,0.5311617,0.6295185,0.6292499,0.6825994,0.6834413,0.72000974,0.66926074,1.42
556,0.6525903,0.6346827,0.5936545,0.48996854,0.6106631,0.68055713,0.8092679,0.76294655,0.80488354,0.6628563,0.6976944,0.6850654,2.15
557,0.44645005,0.47239238,0.6012864,0.6425367,0.5232059,0.49539846,0.6319535,0.55335563,0.4264439,0.42136768,0.546692,0.5914575,4.23
558,0.28446114,0.39968494,0.42189062,0.7423768,0.39016482,0.43806896,0.4988566,0.3494906,0.42254052,0.37476718,0.6216016,0.31496194,1.42
559,0.46589845,0.5759589,0.50135493,0.44225213,0.48494095,0.4526119,0.39791062,0.38516346,0.4168143,0.38582486,0.39675665,0.47444504,1.38
560,0.36706147,0.51175994,0.32810912,0.38294894,0.5006635,0.34783903,0.35920808,0.36203158,0.37990972,0.71651113,0.37461898,0.491773,3.88
561,0.53617615,0.37170577,0.4389967,0.505804,0.5023516,0.48951107,0.4570851,0.5110911,0.5615295,0.55525404,0.6223275,0.7526249,1.8
562,0.33314756,0.43460017,0.52045196,0.37316865,0.54482305,0.25266483,0.3856701,0.37883353,0.36854938,0.72804266,0.4010184,0.38685453,1.53
563,0.35745445,0.21590349,0.42411056,0.19873093,0.20143896,0.24241143,0.21700111,0.5838635,0.14789878,0.2679331,0.8541753,0.6614999,3.81
564,0.60266316,0.56354845,0.5395505,0.5741677,0.45447108,0.47025585,0.41338643,0.47583845,0.40004453,0.39884797,0.49517775,0.49499863,1.57
565,0.8015116,0.7326728,0.7096131,0.7044152,0.6242102,0.6515802,0.45283547,0.5188935,0.4641151,0.34994137,0.46832737,0.45360795,1.53
566,0.43653944,0.56783867,0.5629401,0.6503239,0.5652661,0.5525561,0.42978227,0.3369509,0.38731143,0.39279017,0.75922245,0.5103993,1.08
567,0.7228057,0.71250695,0.7045912,0.6903046,0.67642057,0.6953439,0.6918566,0.72089106,0.7056421,0.7178958,0.79330295,0.7150111,1.0
568,0.64185536,0.53114736,0.51571316,0.78349483,0.64485127,0.4864409,0.43134785,0.41299498,0.46060386,0.5037226,0.6110597,0.55462617,1.57
569,0.70930165,0.7586834,0.75930315,0.7428623,0.73679054,0.7265206,0.69404596,0.71949005,0.6970106,0.6700389,0.67621076,0.6470782,2.76
570,0.5746513,0.5768565,0.5466906,0.5299614,0.5809642,0.5720443,0.74294364,0.718755,0.5896608,0.5692397,0.5797791,0.5583338,1.46
571,0.6630101,0.58012295,0.6831157,0.67063564,0.63068646,0.6600045,0.51450485,0.5393974,0.46526542,0.50004613,0.55636233,0.49460003,3.01
572,0.22782093,0.13248147,0.3111859,0.23433538,0.30828017,0.1821233,0.2112418,0.21556808,0.19439442,0.65081775,0.13995099,0.45859948,1.65
573,0.41578403,0.4273807,0.511037,0.6820092,0.49531117,0.5720123,0.6486603,0.5182706,0.5041696,0.52189547,0.6065115,0.6065071,1.38
574,0.75836676,0.69973445,0.64822304,0.7327892,0.70928437,0.7191428,0.72046834,0.6890925,0.6208311,0.64288116,0.7268151,0.6655516,1.19
575,0.32255852,0.30364692,0.37043107,0.33140275,0.4993364,0.33256075,0.35745406,0.5370358,0.41207424,0.591359,0.3420305,0.2982291,4.41
576,0.5383338,0.55484706,0.44378826,0.53535527,0.45698717,0.5087912,0.6304919,0.47067243,0.5526893,0.4898536,0.60385996,0.614539,4.21
577,0.575671,0.59956205,0.59557194,0.4940211,0.5742618,0.5213254,0.49994448,0.5588528,0.571148,0.6257407,0.6046706,0.58383983,1.41
578,0.41289902,0.3673443,0.36885092,0.37577724,0.3540696,0.30420476,0.33106285,0.3334179,0.31381854,0.3926574,0.4389133,0.4764752,4.72
579,0.68698776,0.64405185,0.6118168,0.6163101,0.7107807,0.8101014,0.92941296,0.7436905,0.7093667,0.6772665,0.54971755,0.6182272,3.43
580,0.47095126,0.4880555,0.44971272,0.9980307,0.35601223,0.3650303,0.36924973,0.42738682,0.38389337,0.31923413,0.31346288,0.31856486,1.24
581,0.26695812,0.34384587,0.4077933,0.42482048,0.5255354,0.2567762,0.30131364,0.4102178,0.43356636,0.7151579,0.2924379,0.26273113,3.46
582,0.63931495,0.5587559,0.60133165,0.6015929,0.6969325,0.71514714,0.54304725,0.71261793,0.5474975,0.61043054,0.6153414,0.6321796,1.1
583,0.12180319,0.14431486,0.33217546,0.5353764,0.121556215,0.44532087,0.41137943,0.14951706,0.39746195,0.14159507,0.67616993,0.11143838,4.92
584,0.8718925,0.4774566,0.50123686,0.5612999,0.55383146,0.5663911,0.6307357,0.7263357,0.58171535,0.5852477,0.5251486,0.46718767,3.56
585,0.51565254,0.48823345,0.4939211,0.48150304,0.54287964,0.59990704,0.7085315,0.6793888,0.61393297,0.51555747,0.52210397,0.5042076,2.8
586,0.45273933,0.39049384,0.54836214,0.31336305,0.36476016,0.28220773,0.41433588,0.43821567,0.41203362,0.71010625,0.39637512,0.41589984,1.2
587,0.58414656,0.47390404,0.47674125,0.7604252,0.7135351,0.5870109,0.49888363,0.3839061,0.3499025,0.40019745,0.5501342,0.48905876,1.69
588,0.32929283,0.35231864,0.34831968,0.3614651,0.4258736,0.4090241,0.44518682,0.36054334,0.3250328,0.37698606,0.3500038,0.40270758,2.76
589,0.7728928,0.5950028,0.5292075,0.61885965,0.5548395,0.6281012,0.5767054,0.5747496,0.45462024,0.8918281,0.5931508,0.43983468,3.38
590,0.23542619,0.14553435,0.81542146,0.18640003,0.17326945,0.14439684,0.11562363,0.11272942,0.16739568,0.48177016,0.17363629,0.092125565,3.23
591,0.53427374,0.4555893,0.48618445,0.44771972,0.5282596,0.5367845,0.49367252,0.47460845,0.585468,0.5953562,0.5191324,0.55670124,3.94
592,0.5947512,0.53111076,0.78505176,0.8426391,0.4843291,0.45614505,0.54402804,0.52161515,0.5092154,0.45538354,0.54449594,0.5499394,4.07
593,0.63625115,0.6152031,0.5720912,0.6404504,0.5730472,0.7325654,0.95997834,0.8258976,0.79588854,0.7573277,0.75104004,0.7094558,4.53
594,0.7088419,0.33389506,0.43195483,0.22295491,0.35391632,0.2362193,0.27850097,0.514675,0.23429832,0.3616051,0.32041577,0.4279029,4.53
595,0.53764683,0.5557655,0.44325012,0.53205675,0.45681095,0.505512,0.6305675,0.4710437,0.54992974,0.48602808,0.6015329,0.61333394,4.16
596,0.43460983,0.117297105,0.3084723,0.110567294,0.3950001,0.16055408,0.12627581,0.4937899,0.09587513,0.13256627,0.18896051,0.27120703,3.22
597,0.36145255,0.12431674,0.76010877,0.17244418,0.208958,0.16264723,0.0837646,0.16215187,0.16200104,0.32303172,0.12389684,0.06437767,4.72
598,0.31159475,0.22593367,0.68907565,0.23424596,0.32625407,0.3614479,0.38953915,0.2840836,0.1989449,0.45617005,0.1826026,0.18086213,1.57
599,0.67595845,0.6491307,0.59457874,0.5451333,0.62703854,0.8087214,0.8421045,0.6817688,0.6825528,0.6112498,0.55970335,0.6638452,1.13
600,0.39950004,0.35062173,0.525447,0.24188326,0.3578415,0.22836298,0.4184368,0.42502156,0.3976598,0.7227374,0.3308167,0.38635042,4.83
601,0.4539492,0.4948957,0.55191785,0.56381893,0.50260633,0.68872434,0.52350056,0.48200685,0.38055766,0.45517823,0.5911597,0.5434691,1.61
602,0.4656247,0.3928072,0.3453257,0.3321328,0.4613534,0.44630298,0.3414995,0.59353244,0.36877707,0.35898003,0.30581483,0.41123903,1.53
603,0.67334676,0.64241624,0.84597856,0.7473032,0.7090617,0.7382258,0.633829,0.8058729,0.5986576,0.63234407,0.5725713,0.6890548,3.26
604,0.5200354,0.40425715,0.35328287,0.32784876,0.34053305,0.36981997,0.39509374,0.3746662,0.4947651,0.59591657,0.6532213,0.5738895,4.46
605,0.88075495,0.5630395,0.5890945,0.56909037,0.5486519,0.57269293,0.4810101,0.6439186,0.48523977,0.44360423,0.49044317,0.40149418,3.23
606,0.3836204,0.40758547,0.39962268,0.99323505,0.32462868,0.29768366,0.31770447,0.47610107,0.36113903,0.28639844,0.285611,0.2809176,2.08
607,0.45771107,0.28534123,0.4520816,0.31012714,0.47031027,0.66976273,0.4515647,0.60661083,0.39325002,0.46738246,0.38027668,0.24746914,1.69
608,0.5519915,0.4074342,0.41494066,0.3596457,0.49937403,0.5276539,0.41817856,0.6433986,0.3927854,0.51524377,0.40243354,0.45379308,1.34
609,0.50685143,0.55776775,0.54770136,0.53215647,0.4978892,0.5436851,0.51759434,0.5144796,0.51018405,0.49953517,0.44157055,0.39786744,3.53
610,0.49930167,0.6805229,0.7484418,0.40941617,0.4870245,0.64270693,0.62368333,0.42040798,0.4468993,0.5124633,0.572394,0.5721443,2.2
611,0.4609208,0.2886007,0.45146096,0.31246197,0.464972,0.6695138,0.45477054,0.6077711,0.39760777,0.471821,0.38482654,0.24708922,1.57
612,0.6983879,0.73866516,0.73949784,0.7029808,0.70165783,0.6959757,0.6870208,0.68535787,0.64110076,0.6044394,0.5910729,0.5900429,1.12
613,0.7470582,0.7578401,0.7008704,0.703636,0.6603465,0.6804791,0.69857675,0.71038294,0.71720475,0.739293,0.74422514,0.7433878,1.16
614,0.66274333,0.24310179,0.30589572,0.18529302,0.6061056,0.45459563,0.23553032,0.49513027,0.23000312,0.3820709,0.29860273,0.37146455,4.72
615,0.5094671,0.6630342,0.4211734,0.41226342,0.4857223,0.546747,0.54842037,0.45074576,0.56570727,0.6483933,0.5162735,0.53128016,1.16
616,0.5879902,0.5353785,0.603968,0.6466164,0.767334,0.6694399,0.55691195,0.5171077,0.61729217,0.7338284,0.6216636,0.713418,1.53
617,0.548673,0.5447208,0.5037262,0.527148,0.5810882,0.6843142,0.6217938,0.5823385,0.61486185,0.5863077,0.5663086,0.5374125,1.0
618,0.34537414,0.398801,0.3258072,0.99950546,0.28399965,0.2608088,0.26624122,0.3903885,0.38369563,0.26165143,0.27163684,0.2516509,1.88
619,0.28168586,0.11889449,0.78913933,0.1054334,0.14344105,0.10127921,0.28175035,0.33104396,0.12691453,0.51433676,0.10281312,0.06828374,4.81
620,0.5733422,0.503004,0.5576036,0.6157731,0.638297,0.6506152,0.6052981,0.6886273,0.6605627,0.7387701,0.749704,0.7879917,1.53
621,0.49305606,0.52293134,0.5471572,0.7688889,0.495807,0.60079324,0.7073041,0.4812488,0.44583902,0.4508437,0.55607086,0.54978985,1.38
622,0.6478386,0.65327007,0.62356377,0.5979479,0.57277524,0.6094054,0.63923013,0.6232847,0.6420454,0.6616649,0.6389313,0.5919807,1.24
623,0.83085084,0.42017582,0.47710797,0.62307626,0.35657895,0.30323356,0.354699,0.94305176,0.44718686,0.34881532,0.2775303,0.24893458,3.16
624,0.40545616,0.23615392,0.3394544,0.31271845,0.8353332,0.40634674,0.26751107,0.44082206,0.3808868,0.6116202,0.27125242,0.39973572,4.16
625,0.529152,0.5064155,0.5308935,0.5232076,0.51737154,0.538106,0.5394219,0.6141223,0.65969884,0.61468285,0.58342963,0.5205988,1.73
626,0.59697837,0.6927263,0.51617,0.5401208,0.52029103,0.5166497,0.40936682,0.42181173,0.422975,0.42905238,0.41682935,0.45721337,3.65
627,0.58359444,0.6197433,0.6297041,0.68856204,0.62068784,0.6901272,0.6503492,0.61177874,0.613765,0.5671557,0.59491754,0.64715195,3.65
628,0.4425819,0.4362563,0.4226396,0.47655532,0.5743291,0.6127873,0.48252654,0.58930653,0.51202554,0.39982238,0.4249728,0.43459088,1.22
629,0.41937143,0.5113166,0.4904369,0.3854759,0.45760566,0.5311096,0.48312455,0.41185462,0.4221363,0.4248801,0.42488927,0.37053305,2.04
630,0.5566742,0.47679123,0.495713,0.45266914,0.53243697,0.5499143,0.49482456,0.4709692,0.5719482,0.596642,0.5200474,0.56070274,3.16
631,0.58517665,0.4210348,0.33543605,0.3455477,0.444694,0.48419714,0.49531323,0.5378584,0.52911407,0.53326035,0.57124984,0.5165372,1.8
632,0.38719428,0.39236787,0.45146564,0.47661918,0.494296,0.4504681,0.39183652,0.37532228,0.3754416,0.42978314,0.4241502,0.39195558,4.21
633,0.4731096,0.18776797,0.31268117,0.1977343,0.43366095,0.232278,0.21375757,0.51069754,0.17428552,0.17965415,0.23336172,0.30543002,2.2
634,0.8381109,0.8350974,0.7493328,0.63730675,0.55626833,0.65669274,0.65012187,0.5837832,0.55798584,0.5941823,0.6187219,0.68646014,4.64
635,0.53194165,0.23449546,0.44256222,0.2709359,0.53410405,0.24487,0.23048922,0.23935658,0.21696061,0.6723297,0.26142278,0.4472606,3.12
636,0.4240981,0.5825727,0.48570392,0.37440097,0.38439354,0.41819018,0.5482031,0.4539313,0.72297645,0.5883288,0.47321784,0.49106094,1.96
637,0.7068329,0.80944496,0.80457103,0.7693762,0.7373862,0.7110615,0.7231918,0.7747238,0.744675,0.7321646,0.69460994,0.6973997,3.01
638,0.800293,0.8076544,0.8690663,0.70278895,0.7364521,0.72604215,0.7486966,0.7100025,0.694316,0.71035075,0.70307726,0.7096433,1.08
639,0.53274393,0.6165389,0.52805877,0.9023355,0.46230608,0.41306332,0.42274216,0.65228647,0.7478707,0.44076076,0.4400389,0.41376016,2.92
640,0.39793485,0.4389526,0.49177852,0.33917084,0.4480002,0.3372942,0.47196284,0.47901574,0.41835263,0.69389266,0.43850872,0.46248433,4.82
641,0.42553562,0.3508925,0.35171762,0.5630111,0.59393823,0.3782545,0.48673835,0.32125276,0.3514075,0.36131346,0.5966134,0.76336247,3.46
642,0.62928534,0.691319,0.7189449,0.5721742,0.5620507,0.59167063,0.603419,0.5856271,0.59309304,0.7162574,0.5918722,0.63239765,1.2
643,0.5813099,0.46158603,0.7674029,0.43576613,0.9236517,0.44288707,0.48802498,0.5384837,0.43271777,0.48065403,0.84957314,0.39120972,3.44
644,0.42249534,0.25294632,0.42822075,0.26481056,0.37089077,0.51018643,0.33944416,0.5504073,0.27307665,0.46713197,0.26944372,0.2074688,4.96
645,0.61698335,0.645158,0.6152947,0.6073331,0.5778976,0.6009234,0.5766341,0.5765901,0.62295103,0.604938,0.6410567,0.6131771,4.24
646,0.57628655,0.52452666,0.6494088,0.44622886,0.37806535,0.41189218,0.7248233,0.4634972,0.46869537,0.4434682,0.6631937,0.6305595,3.04
647,0.31406528,0.5985019,0.34667572,0.2600674,0.27161005,0.3481799,0.53693515,0.4006226,0.7275071,0.51561195,0.3990786,0.4509031,4.72
648,0.6497581,0.6145976,0.57245487,0.58156997,0.5788514,0.53314704,0.6444126,0.52278835,0.5116704,0.54702085,0.4480454,0.44325843,2.65
649,0.40692905,0.85831994,0.20815198,0.30471575,0.18631603,0.5467961,0.40248245,0.20570934,0.7009082,0.21741936,0.31334013,0.1600159,4.74
650,0.6625934,0.6809354,0.65080386,0.66887283,0.6361528,0.71542364,0.73724896,0.74744195,0.71268046,0.636111,0.66143185,0.6459556,1.12
651,0.5130164,0.6701913,0.566149,0.53176266,0.6164383,0.58445805,0.51828146,0.5257913,0.51199293,0.6011454,0.6717413,0.482422,3.12
652,0.337263,0.3603066,0.3799108,0.31023166,0.36428377,0.33581537,0.3205904,0.30134243,0.41834226,0.45801526,0.87022406,0.7006947,2.0
653,0.3673813,0.36748642,0.45781788,0.449539,0.4352634,0.3709734,0.38796705,0.4396189,0.36441326,0.3223761,0.37527707,0.4145197,4.41
654,0.21688227,0.1309152,0.8493348,0.17793454,0.16974106,0.14756377,0.08269912,0.08319945,0.15163934,0.40104443,0.14745289,0.05641899,3.88
655,0.6223422,0.5448992,0.49541354,0.43493652,0.4150588,0.4706687,0.45532936,0.5321364,0.49088705,0.564389,0.677486,0.54332274,1.36
656,0.6630101,0.58012295,0.6831157,0.67063564,0.63068646,0.6600045,0.51450485,0.5393974,0.46526542,0.50004613,0.55636233,0.49460003,4.16
657,0.5782649,0.4980506,0.47492453,0.4026683,0.37942648,0.4709561,0.41782987,0.5594336,0.4826171,0.52134794,0.7081985,0.5220755,5.0
658,0.3647294,0.26869813,0.33402553,0.28194186,0.3542093,0.35613886,0.37134376,0.24105273,0.31226543,0.34349024,0.4761476,0.39615196,3.57
659,0.32329565,0.35787633,0.41722247,0.39921087,0.4284239,0.68809134,0.67089576,0.41559523,0.44161454,0.51033527,0.54789,0.4684047,2.03
660,0.5689584,0.60644567,0.6092752,0.6213313,0.77458847,0.71494484,0.55663335,0.6594552,0.5530377,0.58375585,0.51981014,0.6130814,1.61
661,0.5995227,0.50978357,0.48909417,0.40971297,0.3939177,0.48687914,0.4356514,0.56775963,0.4912453,0.54295623,0.74287474,0.5468995,3.11
662,0.67491984,0.2399809,0.3148721,0.23784925,0.21832931,0.69481814,0.3687216,0.69570065,0.22945079,0.73096365,0.28293002,0.1487361,3.11
663,0.42979565,0.10345948,0.3014325,0.09941302,0.3886136,0.15700603,0.116556264,0.491245,0.08866079,0.12151934,0.18290186,0.26706004,4.89
664,0.27914917,0.3568294,0.61238235,0.33012345,0.28853154,0.3334255,0.52623004,0.6497039,0.37879577,0.5554303,0.3536465,0.3328322,2.4
665,0.6879119,0.5145613,0.48351517,0.47590348,0.4349551,0.49262157,0.4354774,0.5638592,0.5501617,0.5905479,0.68823653,0.6119626,1.46
666,0.4280251,0.5526934,0.6270684,0.41022694,0.51575387,0.40742505,0.77820194,0.47707278,0.36683777,0.63904613,0.5113148,0.54228806,3.03
667,0.24184823,0.29076883,0.5794617,0.32717565,0.46606845,0.27461475,0.32737446,0.2796526,0.2208307,0.40231356,0.22684129,0.37833112,4.82
668,0.41348994,0.4953095,0.34885964,0.4105107,0.53391826,0.4338588,0.5212302,0.42043337,0.625077,0.36405867,0.4392775,0.6493328,2.28
669,0.54926556,0.22860606,0.22271441,0.25461304,0.7568992,0.27177992,0.20588827,0.22365427,0.35400754,0.4772138,0.29254386,0.6537724,4.01
670,0.46742758,0.5190527,0.76800555,0.73340404,0.5282618,0.62229186,0.6013335,0.50101835,0.56571734,0.6011178,0.66478676,0.6159469,4.21
671,0.3759124,0.35991094,0.37788996,0.5101003,0.4694511,0.50733596,0.49102026,0.63458973,0.5500784,0.34915996,0.367423,0.31970015,1.31
672,0.5770191,0.5002474,0.47564846,0.40677953,0.381732,0.4664676,0.41751632,0.5580789,0.48352298,0.52083373,0.7083962,0.5209978,4.76
673,0.25024325,0.12814981,0.1702637,0.13615978,0.19000874,0.10504267,0.32785305,0.32403514,0.244252,0.24227965,0.23871088,0.830756,4.92
674,0.49069852,0.3767628,0.420617,0.5991182,0.44738555,0.5633397,0.45134258,0.6875532,0.594295,0.3677585,0.52836937,0.44605693,4.5
675,0.3457471,0.45768937,0.59421736,0.41648215,0.54128844,0.4306084,0.8275974,0.620421,0.44867542,0.6705887,0.5472471,0.51749986,3.12
676,0.57837,0.57341397,0.58340585,0.4949197,0.40947148,0.36503828,0.39747807,0.36931634,0.3841085,0.47791746,0.61533785,0.5466007,3.72
677,0.5136259,0.4908396,0.6203585,0.5853763,0.6190651,0.5681821,0.6189676,0.502595,0.4911428,0.49232253,0.6258056,0.5663983,1.23
678,0.7470582,0.7578401,0.7008704,0.703636,0.6603465,0.6804791,0.69857675,0.71038294,0.71720475,0.739293,0.74422514,0.7433878,1.0
679,0.29823285,0.28626904,0.38929912,0.6105319,0.73889494,0.63792807,0.5395516,0.34809542,0.37291467,0.29356623,0.32442537,0.28931725,3.92
680,0.4703948,0.9383534,0.25142312,0.3082845,0.22975333,0.57822007,0.22140782,0.17752135,0.48313543,0.21834554,0.14316571,0.18478444,4.72
681,0.27935982,0.47393605,0.540581,0.57255465,0.61511636,0.5386211,0.52969325,0.42550337,0.34691665,0.25017992,0.21294156,0.20235196,3.38
682,0.35918525,0.4857569,0.59846693,0.6019176,0.5167112,0.49034432,0.41989926,0.42967972,0.48315313,0.44361663,0.4901058,0.44135088,4.46
683,0.66361517,0.24353589,0.30500144,0.1885483,0.6126373,0.45072174,0.23712778,0.4932827,0.2307556,0.38291213,0.2994911,0.37279916,4.92
684,0.5442959,0.5384986,0.5230451,0.6866301,0.69715035,0.73050624,0.6739757,0.6639572,0.57528615,0.5338967,0.52591556,0.5100328,4.3
685,0.61593276,0.65254015,0.64242864,0.7173519,0.71308744,0.79739857,0.828524,0.735198,0.6685273,0.6760585,0.6857174,0.658924,3.41
686,0.59168077,0.66904455,0.68389076,0.5598996,0.5730296,0.58038795,0.6130418,0.56197745,0.5700186,0.72286993,0.59651285,0.64432234,4.32
687,0.8046104,0.7642357,0.5718486,0.59537214,0.55310047,0.56741136,0.5968136,0.5577309,0.5165406,0.47926322,0.47275802,0.563125,3.32
688,0.34906468,0.33530447,0.37228084,0.49570563,0.44643384,0.4191539,0.43250263,0.3878654,0.49297118,0.6813955,0.42796758,0.54520804,3.38
689,0.5388018,0.49234176,0.4956722,0.5474327,0.6875894,0.67325217,0.5458581,0.64047444,0.5688531,0.47907537,0.52733356,0.5452354,2.03
690,0.55691385,0.5226242,0.5432854,0.6114295,0.6020368,0.65040773,0.7148375,0.71787816,0.74723744,0.74618113,0.73201823,0.6728773,2.03
691,0.4239418,0.8962217,0.4488424,0.40998703,0.45874143,0.429474,0.44575804,0.44351697,0.43208277,0.42199576,0.46824604,0.4883641,3.28
692,0.48407847,0.48157072,0.66986334,0.6684232,0.485172,0.5672604,0.5769671,0.44383886,0.48799855,0.53486794,0.5927551,0.5802962,2.83
693,0.6029686,0.61037487,0.6001364,0.5525889,0.54433256,0.54038703,0.6227307,0.6711382,0.60627455,0.58994436,0.685732,0.7040391,1.03
694,0.7791927,0.768876,0.7322933,0.66968673,0.6720151,0.6961186,0.69162685,0.80388993,0.71419054,0.71871513,0.6682876,0.6714058,2.15
695,0.5503004,0.58014005,0.6795221,0.65410304,0.6463147,0.6298973,0.5340886,0.74614286,0.55388486,0.64994127,0.53093624,0.5070666,3.42
696,0.5784268,0.6462938,0.60064644,0.5990449,0.59678996,0.6671317,0.7269418,0.67627674,0.6709057,0.69726247,0.8282891,0.6646378,1.36
697,0.7589185,0.82265353,0.81131583,0.85037404,0.76128286,0.7599002,0.73152,0.7278155,0.7309924,0.74479747,0.714603,0.71993154,1.58
698,0.3226862,0.36537614,0.5031719,0.36173296,0.30927902,0.37087673,0.3821321,0.33173305,0.40338942,0.71658844,0.6277813,0.3891968,3.88
699,0.32583636,0.36989987,0.36077997,0.28703174,0.34605393,0.32154205,0.30467772,0.28285038,0.42246053,0.4578683,0.8822444,0.644074,1.0
700,0.71420336,0.71703726,0.73969626,0.7044272,0.64166707,0.6353667,0.67264473,0.69701064,0.68883765,0.76419675,0.8200641,0.7922731,4.72
701,0.6304641,0.66824245,0.60832036,0.6025368,0.573137,0.57912827,0.61241883,0.56568104,0.53756475,0.52360433,0.58731514,0.6629821,1.15
702,0.6314617,0.5573738,0.47098187,0.42070735,0.42650613,0.5265734,0.43082294,0.49129593,0.49690625,0.58911026,0.7718305,0.5559937,3.53
703,0.8293162,0.8322423,0.83217865,0.7748649,0.74612546,0.7460364,0.7109732,0.67892313,0.6694561,0.64749765,0.60247225,0.61838883,2.32
704,0.46880326,0.4773307,0.53590494,0.6341891,0.86734945,0.7071276,0.7904678,0.7971872,0.64987,0.43409905,0.39560333,0.6397435,1.65
705,0.44676206,0.46629867,0.4650367,0.47738722,0.5101517,0.5316616,0.43984938,0.34898677,0.3750806,0.356664,0.38184676,0.39433137,3.24
706,0.5979533,0.59711087,0.54129344,0.57275724,0.5363118,0.5432733,0.5848985,0.6669225,0.77001613,0.6195454,0.59741455,0.5870898,2.84
707,0.23357356,0.4644605,0.32608256,0.27242905,0.61562926,0.25423834,0.42606577,0.2944363,0.37947217,0.5787397,0.2509735,0.52734226,4.41
708,0.41637355,0.3505692,0.37693062,0.401864,0.41250283,0.41831133,0.43553078,0.44222012,0.37261364,0.48485932,0.6183758,0.46503162,4.28
709,0.5788539,0.6742585,0.6205411,0.5117106,0.6133163,0.5136413,0.5067598,0.55888635,0.5492814,0.5389115,0.75094455,0.60286665,1.23
710,0.56886005,0.612567,0.6381719,0.64612246,0.67366487,0.674587,0.65019053,0.63850796,0.7101288,0.66532594,0.63844705,0.5636164,3.84
711,0.65307647,0.20687492,0.34449965,0.2017388,0.5809884,0.45224985,0.21282706,0.50455344,0.23157242,0.37748402,0.2708001,0.34349698,4.28
712,0.35056967,0.3753533,0.35427308,0.51397103,0.78119296,0.571572,0.33443108,0.30840233,0.2701779,0.18655318,0.19529009,0.24856798,2.34
713,0.4395924,0.47814286,0.5043763,0.6091249,0.57422435,0.4194678,0.35815623,0.34507853,0.331082,0.3066478,0.35143104,0.3959687,4.58
714,0.42839316,0.5272241,0.48761824,0.3772422,0.48661423,0.53471667,0.46812293,0.45164058,0.44892195,0.48036033,0.44901437,0.37607428,4.32
715,0.32459417,0.36865252,0.48351035,0.59818995,0.81464314,0.5337317,0.45694122,0.373432,0.39240593,0.7121606,0.45598504,0.3717872,4.23
716,0.5029594,0.49593592,0.42320237,0.397328,0.4139872,0.39116865,0.38281217,0.39539346,0.4486616,0.49576497,0.5423651,0.75309485,2.32
717,0.38855615,0.31288347,0.3899414,0.48339894,0.37761965,0.5821575,0.26059052,0.29627493,0.22294173,0.23291273,0.29115793,0.2621195,1.26
718,0.27235815,0.4681566,0.5667011,0.54138327,0.5562869,0.4148619,0.41799086,0.4427758,0.44493598,0.36008573,0.2936039,0.33637398,2.73
719,0.41822457,0.5490562,0.49966615,0.61535966,0.81170803,0.80787814,0.57205653,0.37165514,0.35628432,0.48159343,0.49609423,0.40107647,2.65
720,0.7298856,0.35518345,0.44745702,0.26307026,0.3515402,0.27845073,0.34695536,0.5455771,0.2821358,0.41304508,0.36033922,0.46563393,2.8
721,0.32246938,0.37830463,0.5160028,0.36857998,0.3222372,0.3867266,0.39507714,0.3184682,0.36249387,0.6801545,0.590202,0.357524,3.12
722,0.4863052,0.42358953,0.77981913,0.50265676,0.53557175,0.5549094,0.60262597,0.8444387,0.6005884,0.688644,0.5702193,0.56885904,1.19
723,0.54947096,0.39684817,0.46667492,0.4448429,0.52885175,0.5340708,0.4820595,0.5593444,0.5309955,0.6520386,0.585998,0.5546366,3.23
724,0.5237942,0.55516154,0.5402177,0.5717641,0.61515933,0.5792696,0.64621717,0.6067587,0.61046094,0.5556819,0.518357,0.50045586,2.57
725,0.70722044,0.580968,0.5499616,0.7526961,0.56119055,0.605869,0.54105085,0.7021965,0.534775,0.55533254,0.6051474,0.52349144,1.32
726,0.3195051,0.2801594,0.27236593,0.26647493,0.3127227,0.29356164,0.3698909,0.3688701,0.4085026,0.4386893,0.4092243,0.37214422,3.15
727,0.7715939,0.798462,0.6962928,0.6128398,0.60967284,0.54564714,0.6090883,0.56619084,0.4605499,0.4416381,0.43526295,0.6661698,3.88
728,0.4806268,0.40225506,0.4796091,0.46638727,0.40314928,0.51830745,0.4439629,0.41420302,0.4281235,0.641825,0.64033866,0.5319313,2.38
729,0.38872206,0.3914154,0.42869166,0.47643936,0.49265456,0.45955652,0.41219822,0.3704648,0.3700878,0.41742244,0.42936233,0.394395,4.41
